task,source_file,setting,embedding,baseline,primary_metric,secondary_metric,primary_value,primary_baseline,primary_delta,secondary_value,secondary_baseline,secondary_delta,failure_type
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hHep;direction=mHSC-GM->hHep;protocol=strict;clf=mlp;seed=1;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1303;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,auprc,0.810357,0.774348,0.03600899999999996,0.72709,0.792591,-0.06550100000000003,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=mDC;protocol=topology_matched;clf=lr;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.438066,0.3279712,0.11009479999999999,0.6243708,0.6884560000000001,-0.06408520000000006,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hHep;direction=mHSC-GM->hHep;protocol=strict;clf=lr;seed=3;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1303;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,auprc,0.789609,0.778635,0.01097400000000004,0.723858,0.786591,-0.06273300000000004,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-GM;direction=hHep->mHSC-GM;protocol=strict;clf=mlp;seed=0;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=323;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,auprc,0.694454,0.690757,0.0036970000000000613,0.353954,0.415791,-0.06183700000000003,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-GM;direction=hHep->mHSC-GM;protocol=strict;clf=lr;seed=3;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=323;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,auprc,0.695886,0.673345,0.022541000000000033,0.381786,0.443069,-0.061282999999999976,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;protocol=coverage_matched;clf=mlp;n=5,v4_type_pe_best,baseline,mean_auroc,mean_auprc,0.760538,0.712403,0.04813500000000004,0.7112738,0.7717456,-0.060471800000000075,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mHSC-L;direction=mESC->mHSC-L;protocol=topology_matched;clf=mlp;seed=4;n_common_genes=2942;retained_fraction=0.6178076438471231;n_train_edges=245;n_test_edges=47;oov_train_count=2941;oov_test_count=284;oov_train_rate=0.9996600951733514;oov_test_rate=0.0965329707681849;oov_policy=mean_embedding,minus,baseline,auroc,auprc,0.611111,0.488235,0.12287599999999999,0.370536,0.430725,-0.06018900000000005,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mESC;test_dataset=mHSC-L;protocol=topology_matched;clf=mlp;n=5,v4_type_pe_best,baseline,mean_auroc,mean_auprc,0.5877454,0.4466666,0.14107879999999995,0.3280028,0.3881476,-0.0601448,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mDC;test_dataset=hESC;protocol=coverage_matched;clf=lr;n=5,cl_scratch_v5,baseline,mean_auroc,mean_auprc,0.4347976,0.4069552,0.02784239999999999,0.4220166,0.481585,-0.059568399999999966,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=hHep;protocol=coverage_matched;clf=mlp;n=5,minus,baseline,mean_auroc,mean_auprc,0.5881096,0.5692642,0.018845400000000012,0.550293,0.6093424,-0.05904939999999992,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-GM;protocol=coverage_matched;clf=lr;n=5,v4_bias_rec_best,baseline,mean_auroc,mean_auprc,0.7465484,0.6941688,0.05237959999999997,0.7020742,0.7603186,-0.058244399999999974,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=mDC;direction=mHSC-E->mDC;protocol=native;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=1519;oov_train_rate=0.1820663586728265;oov_test_rate=0.2060778727445394;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,auprc,0.548073,0.539975,0.00809800000000005,0.544352,0.600095,-0.0557430000000001,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=hHep;protocol=coverage_matched;clf=mlp;n=5,scconcept,baseline,mean_auroc,mean_auprc,0.5743764,0.5692642,0.005112200000000011,0.5556434,0.6093424,-0.05369899999999994,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-GM;test_dataset=mDC;protocol=coverage_matched;clf=lr;n=5,v4_type_pe_best,baseline,mean_auroc,mean_auprc,0.4269134,0.3086194,0.11829400000000001,0.5064716,0.5587156,-0.05224399999999996,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-GM;test_dataset=mDC;protocol=coverage_matched;clf=lr;n=5,minus,baseline,mean_auroc,mean_auprc,0.4321868,0.3086194,0.1235674,0.507029,0.5587156,-0.05168660000000003,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mDC;test_dataset=hESC;protocol=coverage_matched;clf=lr;n=5,scGPT_human,baseline,mean_auroc,mean_auprc,0.4483486,0.4069552,0.04139339999999997,0.43019,0.481585,-0.05139499999999997,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-E;test_dataset=hHep;protocol=coverage_matched;clf=lr;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.7359876,0.632992,0.10299559999999996,0.70197,0.7532478,-0.05127780000000004,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=hHep;protocol=coverage_matched;clf=lr;n=5,minus,baseline,mean_auroc,mean_auprc,0.554015,0.5443848,0.009630200000000033,0.5263894,0.5759844,-0.049594999999999945,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;protocol=topology_matched;clf=mlp;n=5,cl_v6_fair,baseline,mean_auroc,mean_auprc,0.7901934,0.788055,0.0021384000000000958,0.7878196,0.8372120000000001,-0.049392400000000114,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-GM;test_dataset=hESC;protocol=strict;clf=lr;n=5,scconcept_encoded,baseline,mean_auroc,mean_auprc,0.6462348,0.6097165999999999,0.036518200000000056,0.47682420000000003,0.5262132,-0.049389000000000016,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-GM;protocol=coverage_matched;clf=lr;n=5,scGPT_human,baseline,mean_auroc,mean_auprc,0.725256,0.6941688,0.03108719999999998,0.7110592,0.7603186,-0.04925939999999995,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-E;test_dataset=hHep;protocol=coverage_matched;clf=mlp;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.7650308,0.6842050000000001,0.08082579999999995,0.754815,0.8025052,-0.047690200000000016,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;direction=hHep->mHSC-E;protocol=native;clf=lr;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=704;oov_test_count=867;oov_train_rate=0.0611376465479808;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,auprc,0.624872,0.623301,0.001570999999999989,0.612874,0.660498,-0.047624,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-L;protocol=topology_matched;clf=mlp;n=5,scGPT_human,baseline,mean_auroc,mean_auprc,0.6215307999999999,0.5922566,0.029274199999999917,0.4377852,0.4835358,-0.04575060000000003,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mDC;direction=mHSC-GM->mDC;protocol=strict;clf=lr;seed=3;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=1969;n_test_edges=257;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,auprc,0.532791,0.529899,0.0028920000000000057,0.501242,0.545733,-0.04449100000000006,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mESC;test_dataset=mHSC-L;protocol=topology_matched;clf=mlp;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.519649,0.4466666,0.0729824,0.34378960000000003,0.3881476,-0.04435799999999995,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mESC;test_dataset=mDC;protocol=coverage_matched;clf=mlp;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.511363,0.4894904,0.02187260000000002,0.4614702,0.5053373999999999,-0.04386719999999994,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-L;protocol=topology_matched;clf=lr;n=5,minus,baseline,mean_auroc,mean_auprc,0.6674502,0.6338824,0.033567800000000036,0.5199488,0.5627688,-0.04281999999999997,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;direction=hHep->mHSC-E;protocol=native;clf=mlp;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=704;oov_test_count=867;oov_train_rate=0.0611376465479808;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,auprc,0.727392,0.724551,0.0028410000000000935,0.714445,0.756974,-0.04252900000000004,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mDC;test_dataset=hESC;protocol=coverage_matched;clf=lr;n=5,minus,baseline,mean_auroc,mean_auprc,0.4701842,0.4069552,0.06322899999999998,0.4391308,0.481585,-0.0424542,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-L;direction=hHep->mHSC-L;protocol=strict;clf=lr;seed=2;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=369;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,minus,baseline,auroc,auprc,0.650685,0.643156,0.007529000000000008,0.445719,0.487047,-0.04132800000000003,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=mDC;protocol=topology_matched;clf=mlp;n=5,v4_plain_best,baseline,mean_auroc,mean_auprc,0.4625362,0.2797598,0.1827764,0.6100864,0.6514022,-0.041315800000000014,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mESC;test_dataset=mDC;protocol=coverage_matched;clf=mlp;n=5,scconcept_encoded,baseline,mean_auroc,mean_auprc,0.4932122,0.4894904,0.0037217999999999973,0.464416,0.5053373999999999,-0.04092139999999994,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-GM;protocol=coverage_matched;clf=lr;n=5,v4_type_pe_best,baseline,mean_auroc,mean_auprc,0.7190416000000001,0.6941688,0.024872800000000028,0.7203672,0.7603186,-0.03995139999999997,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-GM;direction=hHep->mHSC-GM;protocol=strict;clf=mlp;seed=3;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=323;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,auprc,0.717233,0.699404,0.017828999999999984,0.388033,0.427828,-0.03979499999999997,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-GM;direction=hHep->mHSC-GM;protocol=strict;clf=mlp;seed=0;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=323;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,auprc,0.695349,0.690757,0.0045920000000000405,0.376266,0.415791,-0.03952500000000003,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;protocol=native;clf=lr;n=5,minus,baseline,mean_auroc,mean_auprc,0.6309708,0.615492,0.015478800000000015,0.6084604,0.6473448,-0.03888440000000004,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-GM;test_dataset=mDC;protocol=topology_matched;clf=mlp;n=5,v4_bias_rec_best,baseline,mean_auroc,mean_auprc,0.6139444000000001,0.5892488,0.02469560000000004,0.5546222000000001,0.5931770000000001,-0.0385548,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;protocol=coverage_matched;clf=lr;n=5,v4_bias_rec_best,baseline,mean_auroc,mean_auprc,0.7710038,0.7354102,0.0355936,0.7471502,0.7848421999999999,-0.03769199999999995,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-L;direction=hHep->mHSC-L;protocol=strict;clf=mlp;seed=4;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=369;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,auprc,0.566412,0.56567,0.0007420000000000204,0.350635,0.388075,-0.03744000000000003,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mHSC-L;direction=mESC->mHSC-L;protocol=strict;clf=mlp;seed=0;n_common_genes=3039;retained_fraction=0.6381772364552709;n_train_edges=245;n_test_edges=369;oov_train_count=3038;oov_test_count=291;oov_train_rate=0.9996709443896018;oov_test_rate=0.0957551826258637;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,auprc,0.573654,0.558671,0.014982999999999969,0.384676,0.420748,-0.03607199999999999,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=mDC;protocol=topology_matched;clf=lr;n=5,cl_v6_fair,baseline,mean_auroc,mean_auprc,0.3938552,0.3279712,0.065884,0.6525112,0.6884560000000001,-0.03594480000000011,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=hHep;protocol=coverage_matched;clf=lr;n=5,scconcept,baseline,mean_auroc,mean_auprc,0.547859,0.5443848,0.003474199999999983,0.5406272,0.5759844,-0.03535719999999998,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;direction=hHep->mHSC-E;protocol=native;clf=lr;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=704;oov_test_count=867;oov_train_rate=0.0611376465479808;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,minus,baseline,auroc,auprc,0.647394,0.630522,0.016871999999999998,0.623032,0.657479,-0.034447000000000005,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mDC;direction=hHep->mDC;protocol=strict;clf=lr;seed=4;n_common_genes=5465;retained_fraction=0.7414190747524081;n_train_edges=945;n_test_edges=234;oov_train_count=236;oov_test_count=236;oov_train_rate=0.0431838975297346;oov_test_rate=0.0431838975297346;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.643842,0.638879,0.004963000000000051,0.790701,0.824888,-0.03418699999999997,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=hESC;direction=hHep->hESC;protocol=native;clf=lr;seed=1;n_common_genes=11515;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=704;oov_test_count=1561;oov_train_rate=0.0611376465479808;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,scGPT_human,baseline,auroc,auprc,0.683655,0.680206,0.0034490000000000354,0.64456,0.678476,-0.033915999999999946,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-L;direction=hHep->mHSC-L;protocol=strict;clf=lr;seed=3;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=369;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,minus,baseline,auroc,auprc,0.632149,0.619286,0.012862999999999958,0.42421,0.458123,-0.033913000000000026,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=hHep;direction=hESC->hHep;protocol=strict;clf=lr;seed=2;n_common_genes=8314;retained_fraction=0.7220147633521494;n_train_edges=3207;n_test_edges=733;oov_train_count=513;oov_test_count=513;oov_train_rate=0.0617031513110416;oov_test_rate=0.0617031513110416;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,auprc,0.541939,0.53109,0.010848999999999998,0.532288,0.565545,-0.03325699999999998,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hHep;direction=mDC->hHep;protocol=native;clf=mlp;seed=0;n_common_genes=7371;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1519;oov_test_count=704;oov_train_rate=0.2060778727445394;oov_test_rate=0.0611376465479808;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,auprc,0.51904,0.517521,0.001518999999999937,0.538135,0.571278,-0.03314299999999992,AUROC improves but AUPRC drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-L;protocol=strict;clf=lr;n=5,minus,baseline,mean_auroc,mean_auprc,0.6384088,0.6381188,0.00029000000000001247,0.4465108,0.4794806,-0.032969799999999994,AUROC improves but AUPRC drops
