protocol,embedding,degree_bin,train_freq_bin,test_freq_bin,test_train_freq_ratio_bin,n_settings,mean_auprc,mean_delta_auprc_vs_baseline,mean_degree,mean_train_node_freq,mean_test_node_freq,mean_test_train_freq_ratio,mean_tf_proxy_fraction,mean_pos_edge_ratio,mean_hub_fraction
coverage_matched,v4_plain_best,medium,high,medium,low,16,0.587426325,-0.06499641333333334,1.5019198501447444,1.2011547719759939,0.3007650781687505,0.25050819478906217,0.029487591543747485,0.011787030814200182,1.0
coverage_matched,v4_type_pe_best,high,high,high,low,33,0.5967817878787879,-0.044156599999999976,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
coverage_matched,v4_type_pe_best,high,high,medium,low,7,0.5993106857142857,-0.01622019999999999,2.2692913856915693,1.8186578198859489,0.4506335658056204,0.24775464955615734,0.05000157983034136,0.013387853437090565,0.04733948999442466
coverage_matched,v4_type_pe_best,medium,medium,medium,low,20,0.5351980125,-0.016498880555555553,0.9418615386817608,0.7522141772327497,0.18964736144901112,0.25235392542234925,0.01867566919179437,0.0076116843371197675,1.0
coverage_matched,v4_type_pe_best,medium,high,medium,low,16,0.645735,-0.00044159999999999756,1.5019198501447444,1.2011547719759939,0.3007650781687505,0.25050819478906217,0.029487591543747485,0.011787030814200182,1.0
native,baseline,high,high,high,low,36,0.6103038666666667,0.0,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,baseline,medium,medium,medium,low,36,0.5836347444444444,0.0,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
native,baseline,medium,high,medium,low,12,0.5498561833333333,0.0,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
native,cl_scratch_v5,high,high,high,low,36,0.6174654333333334,0.007161566666666671,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,cl_scratch_v5,medium,medium,medium,low,36,0.56721535,-0.016419394444444443,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
